,Heartrate,TotalSteps,sleepMin,Label
636,56.44554455,12252,392,Low
637,58.96989967,12252,392,Low
638,69.58231707,12252,392,Low
639,75.15367483,12252,392,Low
640,64.34876543,12252,392,Low
641,63.90461538,12252,392,Low
642,63.63486842,12252,392,Low
643,63.6910828,12252,392,Low
644,65.49431818,12252,392,Low
645,68.19095477,12252,392,Low
646,62.82461538,12252,392,Low
647,63.52173913,12252,392,Low
648,68.82513661,12252,392,Low
649,83.80293501,12252,392,LowA
650,77.10025063,12252,392,Low
651,69.26519337,12252,392,Low
652,68.09295775,12252,392,Low
653,71.71593533,12252,392,Low
654,68.57701711,12252,392,Low
655,56.75796178,12252,392,Low
656,47.93831169,11080,380,Low
657,49.11455108,11080,380,Low
658,49.63444109,11080,380,Low
659,45.61858974,11080,380,Low
660,45.32298137,11080,380,Low
661,61.61826698,11080,380,Low
662,103.5782881,11080,380,LowA
663,70.65,11080,380,Low
664,87.54656863,11080,380,LowA
665,68.63307494,11080,380,Low
666,60.69369369,11080,380,Low
667,76.35696822,11080,380,Low
668,61.18803419,11080,380,Low
669,63.06970509,11080,380,Low
670,88.06609018,11080,380,LowA
671,73.17577197,11080,380,Low
672,68.91954023,11080,380,Low
673,72.59850374,11080,380,Low
674,78.90957447,11080,380,Low
675,84.05072464,11080,380,LowA
676,74.98214286,11080,380,Low
677,61.24719101,11080,380,Low
678,59.03313253,11080,380,Low
679,52.12852665,11080,380,Low
680,71.20771513,12409,458,Low
681,76.42296073,12409,458,Low
682,69.53501401,12409,458,Low
683,67.16964286,12409,458,Low
684,66.57894737,12409,458,Low
685,66.68465909,12409,458,Low
686,67.12391931,12409,458,Low
687,77.61139896,12409,458,Low
688,81.20892019,12409,458,LowA
689,92.04210526,12409,458,LowA
690,90.96739129999999,12409,458,LowA
691,96.4,12409,458,LowA
692,90.80410023,12409,458,LowA
693,97.06794055,12409,458,LowA
694,97.32505176,12409,458,LowA
695,95.75581395,12409,458,LowA
696,82.34739454,12409,458,LowA
697,92.70091324,12409,458,LowA
698,90.67772512,12409,458,LowA
699,89.63419913,12409,458,LowA
700,85.69971671,12409,458,LowA
701,86.24489796,12409,458,LowA
702,96.25233645,12409,458,LowA
703,83.92458101,12409,458,LowA
704,99.52941176,11761,455,LowA
705,92.33855799,11761,455,LowA
706,86.99145299,11761,455,LowA
707,79.47507331,11761,455,LowA
708,75.67796609999999,11761,455,Low
709,74.04705882,11761,455,Low
710,76.02102102,11761,455,Low
711,74.94610778,11761,455,Low
712,90.34864865,11761,455,LowA
713,112.8976744,11761,455,LowA
714,107.51329790000001,11761,455,LowA
715,97.52671756,11761,455,LowA
716,103.662037,11761,455,LowA
717,106.05378970000001,11761,455,LowA
718,109.2392777,11761,455,LowA
719,107.4076577,11761,455,LowA
720,108.6334842,11761,455,LowA
721,112.8632075,11761,455,LowA
722,104.8272506,11761,455,LowA
723,104.75835479999999,11761,455,LowA
724,103.1450382,11761,455,LowA
725,101.10606059999999,11761,455,LowA
726,93.44797688,11761,455,LowA
727,89.82994924,11761,455,LowA
728,70.28508772,12480,538,Low
729,67.14772727,12480,538,Low
730,69.9375,12480,538,Low
731,71.07954545,12480,538,Low
732,61.69281046,12480,538,Low
733,62.8125,12480,538,Low
734,62.86909091,12480,538,Low
735,65.26415094,12480,538,Low
736,67.18487395,12480,538,Low
737,83.73059361,12480,538,LowA
738,92.8089172,12480,538,LowA
739,94.03431373,12480,538,LowA
740,114.090824,12480,538,LowA
741,76.40857143,12480,538,Low
742,68.86647727,12480,538,Low
743,81.72790698,12480,538,LowA
744,78.86563877,12480,538,LowA
745,77.53271028,12480,538,Low
746,78.03282828,12480,538,LowA
747,88.15384615,12480,538,LowA
748,68.10309278,12480,538,Low
749,68.36141304,12480,538,Low
750,66.76854599,12480,538,Low
751,81.35501355,2121,462,Meduim
752,77.76265823,2121,462,Meduim
753,69.86956522,2121,462,Meduim
754,66.74,2121,462,Meduim
755,67.86461538,2121,462,Meduim
756,67.88650307,2121,462,Meduim
757,71.48093842,2121,462,Meduim
758,67.36778116,2121,462,Meduim
759,71.5339233,2121,462,Meduim
760,66.58092486,2121,462,Meduim
761,72.70588235,2121,462,Meduim
762,83.19294118,2121,462,Meduim
763,77.18559557,2121,462,Meduim
764,75.98143236,2121,462,Meduim
765,76.02666667,2121,462,Meduim
766,77.49081365,2121,462,Meduim
767,74.06633907,2121,462,Meduim
768,90.68286445,2121,462,Meduim
769,92.34663342,2121,462,Meduim
770,90.26179245,2121,462,Meduim
771,89.77260274,2121,462,Meduim
772,75.0625,2121,462,Meduim
773,71.36585366,2121,462,Meduim
774,81.4622093,2121,462,Meduim
775,57.06666667,15444,405,Low
776,57.91582492,15444,405,Low
777,56.24683544,15444,405,Low
778,57.55033557,15444,405,Low
779,55.9579288,15444,405,Low
780,56.77181208,15444,405,Low
781,67.0,15444,405,Low
782,72.76309795,15444,405,Low
783,68.02132701,15444,405,Low
784,63.98016997,15444,405,Low
785,61.99483204,15444,405,Low
786,62.38095238,15444,405,Low
787,66.39860139999999,15444,405,Low
788,103.3860435,15444,405,LowA
789,74.65526676,15444,405,Low
790,72.89784946,15444,405,Low
791,79.92407809,15444,405,LowA
792,68.77142857,15444,405,Low
793,66.47928994,15444,405,Low
794,72.33846154,15444,405,Low
795,75.89277899,15444,405,Low
796,74.14495798,15444,405,Low
797,72.21012658,15444,405,Low
798,65.21558442,15444,405,Low
799,52.47447447,4499,450,Meduim
800,51.75079872,4499,450,Meduim
801,51.80333333,4499,450,Meduim
802,53.94,4499,450,Meduim
803,47.10703364,4499,450,Meduim
804,48.56069364,4499,450,Meduim
805,101.4191781,4499,450,LowA
806,71.32722513,4499,450,Meduim
807,62.140804599999996,4499,450,Meduim
808,56.75277778,4499,450,Meduim
809,54.64469914,4499,450,Meduim
810,54.45930233,4499,450,Meduim
811,52.6686217,4499,450,Meduim
812,53.67597765,4499,450,Meduim
813,63.59020619,4499,450,Meduim
814,68.31413613,4499,450,Meduim
815,69.58536585,4499,450,Meduim
816,69.03953488,4499,450,Meduim
817,65.79240506,4499,450,Meduim
818,59.91922006,4499,450,Meduim
819,71.81364829,4499,450,Meduim
820,56.00903614,4499,450,Meduim
821,49.725,4499,450,Meduim
822,52.49560117,4499,450,Meduim
823,74.11173184,4853,617,Meduim
824,76.7523511,4853,617,Meduim
825,70.27272727,4853,617,Meduim
826,68.56936416,4853,617,Meduim
827,68.36285714,4853,617,Meduim
828,65.31666667,4853,617,Meduim
829,63.39143731,4853,617,Meduim
830,63.52321981,4853,617,Meduim
831,74.50531915,4853,617,Meduim
832,90.07424594,4853,617,Meduim
833,76.81894150000001,4853,617,Meduim
834,93.5675,4853,617,LowA
835,91.24941176,4853,617,Meduim
836,86.44584383,4853,617,Meduim
837,96.47083333,4853,617,LowA
838,105.7272727,4853,617,LowA
839,68.32119205,13417,422,Low
840,72.22327044,13417,422,Low
841,65.92079208,13417,422,Low
842,67.33762058,13417,422,Low
843,65.62700965,13417,422,Low
844,63.02666667,13417,422,Low
845,66.43564356,13417,422,Low
846,79.49880668,13417,422,LowA
847,125.9466271,13417,422,LowA
848,100.40429040000001,13417,422,LowA
849,86.83098592,13417,422,LowA
850,81.36274509999998,13417,422,LowA
851,75.10326087,13417,422,Low
852,74.81894150000001,13417,422,Low
853,74.30958904,13417,422,Low
854,70.31372549,13417,422,Low
855,92.75501114,13417,422,LowA
856,94.84343434,13417,422,LowA
857,90.85411765,13417,422,LowA
858,84.9020979,13417,422,LowA
859,69.59042553,13417,422,Low
860,70.29936306,13417,422,Low
861,66.34195402,13417,422,Low
862,66.83040936,13417,422,Low
863,90.04979253,14100,65,High
864,81.81772152,14100,65,High
865,107.0208768,14100,65,High
866,111.01284799999999,14100,65,High
867,108.18235290000001,14100,65,High
868,93.02806122,14100,65,High
869,76.90265487,14100,65,High
870,77.30690537,14100,65,High
871,92.28672986,14100,65,High
872,88.96347032,14100,65,High
873,80.06878307,14100,65,High
874,78.0315534,14100,65,High
875,77.74814815,14100,65,High
876,76.50439883,14100,65,High
877,69.73816156,14100,65,High
878,68.61386139,14100,65,High
879,85.82124352,1291,474,Meduim
880,88.23036649,1291,474,Meduim
881,77.07643312,1291,474,Meduim
882,79.17777778,1291,474,Meduim
883,75.91930836,1291,474,Meduim
884,74.18296529999999,1291,474,Meduim
885,71.32307692,1291,474,Meduim
886,68.07803468,1291,474,Meduim
887,70.70180723,1291,474,Meduim
888,65.3639576,1291,474,Meduim
889,72.43895349,1291,474,Meduim
890,78.24797844,1291,474,Meduim
891,85.10187668,1291,474,Meduim
892,78.83379501,1291,474,Meduim
893,78.67191601,1291,474,Meduim
894,79.77453581,1291,474,Meduim
895,73.43069307,1291,474,Meduim
896,85.5984252,1291,474,Meduim
897,88.19230769,1291,474,Meduim
898,76.36024845,10209,480,Low
899,73.72700297,10209,480,Low
900,68.4132948,10209,480,Low
901,70.30746269,10209,480,Low
902,67.27976190000001,10209,480,Low
903,63.98245614,10209,480,Low
904,64.88581315,10209,480,Low
905,83.6744186,10209,480,LowA
906,86.06581741,10209,480,LowA
907,75.51168224,10209,480,Low
908,71.98800959,10209,480,Low
909,69.24817518,10209,480,Low
910,71.55693069,10209,480,Low
911,80.69484536,10209,480,LowA
912,72.83689840000001,10209,480,Low
913,77.88321168,10209,480,Low
914,76.88497653,10209,480,Low
915,65.38520408,10209,480,Low
916,82.8785872,10209,480,LowA
917,81.49220490000002,10209,480,LowA
918,84.60048426,10209,480,LowA
919,91.26229508,10209,480,LowA
920,73.02791878,10209,480,Low
921,75.34375,10209,480,Low
922,62.68670886,9938,422,Low
923,61.9015873,9938,422,Low
924,60.03039514,9938,422,Low
925,59.38408304,9938,422,Low
926,57.6625387,9938,422,Low
927,57.47540984,9938,422,Low
928,63.84076433,9938,422,Low
929,67.62464986,9938,422,Low
930,76.34128878,9938,422,Low
931,63.21813031,9938,422,Low
932,62.93406593,9938,422,Low
933,70.28412256,9938,422,Low
934,62.10026385,9938,422,Low
935,62.72193878,9938,422,Low
936,63.52798054,9938,422,Low
937,60.35170604,9938,422,Low
938,104.51180440000002,9938,422,LowA
939,75.98444444,9938,422,Low
940,71.01173709,9938,422,Low
941,69.68421053,9938,422,Low
942,64.03412073,9938,422,Low
943,63.95426829,9938,422,Low
944,61.36445783,9938,422,Low
945,65.82692308,9938,422,Low
946,50.36728395,4363,468,Meduim
947,51.11036789,4363,468,Meduim
948,52.19195046,4363,468,Meduim
949,52.13175676,4363,468,Meduim
950,54.96126761,4363,468,Meduim
951,53.97021277,4363,468,Meduim
952,55.37931034,4363,468,Meduim
953,59.81481481,4363,468,Meduim
954,58.42898551,4363,468,Meduim
955,76.35891089,4363,468,Meduim
956,66.07629428,4363,468,Meduim
957,55.76785714,4363,468,Meduim
958,50.16938111,4363,468,Meduim
959,51.22492401,4363,468,Meduim
960,65.09642857,14400,423,Low
961,64.54255319,14400,423,Low
962,69.13355049,14400,423,Low
963,67.00638978,14400,423,Low
964,66.85245902,14400,423,Low
965,62.96742671,14400,423,Low
966,66.78899083,14400,423,Low
967,71.12094395,14400,423,Low
968,76.78296703,14400,423,Low
969,79.11053985,14400,423,LowA
970,100.2030948,14400,423,LowA
971,98.48519362,14400,423,LowA
972,89.82075472,14400,423,LowA
973,91.44608567,14400,423,LowA
974,75.57622739,14400,423,Low
975,69.33783784,14400,423,Low
976,72.03631285,14400,423,Low
977,102.59477120000001,14400,423,LowA
978,79.27872861,14400,423,LowA
979,75.72894737,14400,423,Low
980,79.0872818,14400,423,LowA
981,84.26899384,14400,423,LowA
982,83.21634615,14400,423,LowA
983,72.98575499,14400,423,Low
984,80.94822006,10078,562,LowA
985,73.77710843,10078,562,Low
986,71.31137725,10078,562,Low
987,71.63112392,10078,562,Low
988,71.0,10078,562,Low
989,66.44649446,10078,562,Low
990,66.92384106,10078,562,Low
991,65.95043732,10078,562,Low
992,65.49130435,10078,562,Low
993,80.52195122,10078,562,LowA
994,87.33544304,10078,562,LowA
995,84.94172494,10078,562,LowA
996,75.8199446,10078,562,Low
997,85.26618705,10078,562,LowA
998,90.36842105,10078,562,LowA
999,93.97037037,10078,562,LowA
1000,86.51295337,10078,562,LowA
1001,82.74615385,10078,562,LowA
1002,82.83823529,10078,562,LowA
1003,87.01202405,10078,562,LowA
1004,95.80962801,10078,562,LowA
1005,83.28329298,10078,562,LowA
1006,73.3511236,10078,562,Low
1007,73.40361446,10078,562,Low
1008,62.94594595,5594,621,Meduim
1009,60.22147651,5594,621,Meduim
1010,58.676328500000004,5594,621,Meduim
1011,60.73897059,5594,621,Meduim
1012,61.68646865,5594,621,Meduim
1013,61.47389558,5594,621,Meduim
1014,60.26356589,5594,621,Meduim
1015,58.21556886,5594,621,Meduim
1016,58.12580645,5594,621,Meduim
1017,59.67192429,5594,621,Meduim
1018,58.99346405,5594,621,Meduim
1019,70.98979592,5594,621,Meduim
1020,67.58566978,5594,621,Meduim
1021,64.65970149,5594,621,Meduim
1022,66.25418994,5594,621,Meduim
1023,70.17553191,5594,621,Meduim
1024,74.18776371,5594,621,Meduim
1025,66.81866667,5594,621,Meduim
1026,64.36636637,5594,621,Meduim
1027,62.94202899,5594,621,Meduim
1028,62.96978852,5594,621,Meduim
1029,66.05476189999999,5594,621,Meduim
1030,57.47400612,5594,621,Meduim
1031,58.97777778,5594,621,Meduim
1032,51.50628931,9776,366,Low
1033,53.63253012,9776,366,Low
1034,49.45253165,9776,366,Low
1035,48.22256098,9776,366,Low
1036,47.39009288,9776,366,Low
1037,43.75079872,9776,366,Low
1038,74.93364929,9776,366,Low
1039,56.82729805,9776,366,Low
1040,72.24427481,9776,366,Low
1041,62.47899159999999,9776,366,Low
1042,76.11401425,9776,366,Low
1043,65.01767677,9776,366,Low
1044,61.67594937,9776,366,Low
1045,67.41952507,9776,366,Low
1046,55.89743589999999,9776,366,Low
1047,61.1890411,9776,366,Low
1048,67.13417722,9776,366,Low
1049,69.47461929,9776,366,Low
1050,74.75572519,9776,366,Low
1051,86.33441558,9776,366,LowA
1052,79.06617647,9776,366,Low
1053,56.23188406,9776,366,Low
1054,56.03899721,9776,366,Low
1055,47.06333333,9776,366,Low
1056,79.40882353,10148,421,Low
1057,79.18926554,10148,421,Low
1058,73.48307692,10148,421,Low
1059,69.30935252,10148,421,Low
1060,70.78153846,10148,421,Low
1061,68.84693878,10148,421,Low
1062,67.24477612,10148,421,Low
1063,67.375,10148,421,Low
1064,74.87390029,10148,421,Low
1065,99.61521253,10148,421,LowA
1066,93.15545244,10148,421,LowA
1067,82.81550802,10148,421,LowA
1068,91.17241379,10148,421,LowA
1069,111.1590909,10148,421,LowA
1070,87.31770833,10148,421,LowA
1071,78.56951872,10148,421,Low
1072,93.73,10148,421,LowA
1073,80.14025974,10148,421,LowA
1074,89.52669903,10148,421,LowA
1075,77.19942197,10148,421,Low
1076,87.91545894,10148,421,LowA
1077,67.79341317,10148,421,Low
1078,68.41214058,10148,421,Low
1079,70.11044776,10148,421,Low
1080,66.97368421,10001,515,Low
1081,63.40412979,10001,515,Low
1082,60.96848138,10001,515,Low
1083,62.64431487,10001,515,Low
1084,62.84463277,10001,515,Low
1085,63.66184971,10001,515,Low
1086,69.45292621,10001,515,Low
1087,92.16420664,10001,515,LowA
1088,76.47073171,10001,515,Low
1089,75.60416667,10001,515,Low
1090,74.71194379,10001,515,Low
1091,70.86632391,10001,515,Low
1092,68.62760417,10001,515,Low
1093,69.63143631,10001,515,Low
1094,73.26612903,10001,515,Low
1095,77.22572178,10001,515,Low
1096,72.11842105,10001,515,Low
1097,68.32183908,10001,515,Low
1098,95.56550218,10001,515,LowA
1099,73.84293194,10001,515,Low
1100,74.07371007,10001,515,Low
1101,70.65333333,10001,515,Low
1102,59.60797342,11906,445,Low
1103,59.50177936,11906,445,Low
1104,63.59722222,11906,445,Low
1105,61.08108108,11906,445,Low
1106,59.96825397,11906,445,Low
1107,59.63636364,11906,445,Low
1108,73.81216931,11906,445,Low
1109,72.25240385,11906,445,Low
1110,62.36111111,11906,445,Low
1111,59.63172043,11906,445,Low
1112,60.99731183,11906,445,Low
1113,60.09973046,11906,445,Low
1114,59.30513595,11906,445,Low
1115,61.8511236,11906,445,Low
1116,77.56849315,11906,445,Low
1117,103.1337967,11906,445,LowA
1118,66.5545977,11906,445,Low
1119,84.41163793,11906,445,LowA
1120,71.80299252,11906,445,Low
1121,66.20923913,11906,445,Low
1122,68.26568266,11906,445,Low
1123,70.84057971,11906,445,Low
1124,60.38993711,11906,445,Low
1125,58.82580645,11906,445,Low
1126,50.58982036,2862,425,Meduim
1127,53.80996885,2862,425,Meduim
1128,52.0,2862,425,Meduim
1129,47.63957597,2862,425,Meduim
1130,46.79375,2862,425,Meduim
1131,48.05172414,2862,425,Meduim
1132,99.32415254,2862,425,LowA
1133,68.45263158,2862,425,Meduim
1134,67.90726817,2862,425,Meduim
1135,83.54881266,2862,425,Meduim
1136,71.91089109,2862,425,Meduim
1137,63.38636364,12362,412,Low
1138,67.0228013,12362,412,Low
1139,66.41090909,12362,412,Low
1140,65.69435216,12362,412,Low
1141,65.06070288,12362,412,Low
1142,64.07667732,12362,412,Low
1143,64.53254438,12362,412,Low
1144,78.35839599,12362,412,Low
1145,68.91142857,12362,412,Low
1146,80.99022005,12362,412,LowA
1147,99.21786492,12362,412,LowA
1148,119.7188065,12362,412,LowA
1149,79.92436975,12362,412,LowA
1150,70.07440476,12362,412,Low
1151,73.67819149,12362,412,Low
1152,89.21428571,12362,412,LowA
1153,88.79054054,12362,412,LowA
1154,80.96503497,12362,412,LowA
1155,83.91169451,12362,412,LowA
1156,81.73705179,12362,412,LowA
1157,67.64324324,12362,412,Low
1158,66.36392405,12362,412,Low
1159,70.71703297,12362,412,Low
1160,75.09510870000001,12362,412,Low
1161,65.94080505,8,540,Meduim
1162,63.40229226,8,540,Meduim
1163,59.93888889,8,540,Meduim
1164,61.31470231,8,540,Meduim
1165,60.85658915,8,540,Meduim
1166,59.23876923,8,540,Meduim
1167,70.23266078,8,540,Meduim
1168,78.31062124,8,540,Meduim
1169,84.0212061,8,540,Meduim
1170,87.96610169,8,540,Meduim
1171,88.0943662,8,540,Meduim
1172,86.15145368,8,540,Meduim
1173,96.43029491,8,540,Meduim
1174,97.40222686,8,540,Meduim
1175,91.13323884,8,540,Meduim
1176,97.09829620000001,8,540,Meduim
1177,98.68364611,8,540,Meduim
1178,98.70806242,8,540,Meduim
1179,89.58831809,8,540,Meduim
1180,101.3706667,8,540,Meduim
1181,100.33546329999999,8,540,Meduim
1182,90.17219478,8,540,Meduim
1183,93.05530973,8,540,Meduim
1184,70.0,8,540,Meduim
1185,57.62460568,3436,463,Meduim
1186,58.48355263,3436,463,Meduim
1187,59.99335548,3436,463,Meduim
1188,58.40202703,3436,463,Meduim
1189,57.37060703,3436,463,Meduim
1190,56.90322581,3436,463,Meduim
1191,68.05555556,3436,463,Meduim
1192,74.12676056,3436,463,Meduim
1193,72.49708738,3436,463,Meduim
1194,64.41011236,3436,463,Meduim
1195,60.06508876,3436,463,Meduim
1196,59.76093294,3436,463,Meduim
1197,63.41854637,3436,463,Meduim
1198,65.48257373,3436,463,Meduim
1199,61.21818182,3436,463,Meduim
1200,60.73015873,3436,463,Meduim
1201,73.21634615,3436,463,Meduim
1202,71.51463415,3436,463,Meduim
1203,65.66911765,3436,463,Meduim
1204,65.88040712,3436,463,Meduim
1205,65.08883249,3436,463,Meduim
1206,64.45430809,3436,463,Meduim
1207,64.90607735,3436,463,Meduim
1208,65.41876429999999,3436,463,Meduim
1209,72.97468354,5893,386,Meduim
1210,71.08064516,5893,386,Meduim
1211,70.05177994,5893,386,Meduim
1212,67.90789474,5893,386,Meduim
1213,64.00325733,5893,386,Meduim
1214,66.56466877,5893,386,Meduim
1215,68.02121212,5893,386,Meduim
1216,77.72463768,5893,386,Meduim
1217,74.09189189,5893,386,Meduim
1218,106.4020716,5893,386,LowA
1219,121.6392765,5893,386,LowA
1220,81.99492386,5893,386,Meduim
1221,75.18684211,5893,386,Meduim
1222,75.47293447,5893,386,Meduim
1223,75.64,5893,386,Meduim
1224,76.11764706,5893,386,Meduim
1225,78.15831135,5893,386,Meduim
1226,83.96992481,5893,386,Meduim
1227,91.82835821,5893,386,LowA
1228,94.68778281,5893,386,LowA
1229,100.0,5893,386,LowA
1230,74.67346939,5893,386,Meduim
1231,80.04371585,5893,386,Meduim
1232,70.0,20,492,Meduim
1233,70.0,20,492,Meduim
1234,65.0661157,20,492,Meduim
1235,58.88924051,20,492,Meduim
1236,60.66774194,20,492,Meduim
1237,59.20426829,20,492,Meduim
1238,58.40307692,20,492,Meduim
1239,58.32448378,20,492,Meduim
1240,58.97337278,20,492,Meduim
1241,57.96996997,20,492,Meduim
1242,70.76666667,20,492,Meduim
1243,66.01923077,20,492,Meduim
1244,83.78100264,20,492,Meduim
1245,78.69820972,20,492,Meduim
1246,75.86350975,20,492,Meduim
1247,77.53994490000001,20,492,Meduim
1248,69.95402299,20,492,Meduim
1249,71.17307692,20,492,Meduim
1250,86.72468354,20,492,Meduim
1251,81.77225673,20,492,Meduim
1252,67.0,20,492,Meduim
1253,62.18055556,20,492,Meduim
1254,66.54907162,20,492,Meduim
1255,70.21105528,20,492,Meduim
